"1503",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN MADYA","3",NULL,"60",NULL,"1"
"1502",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN MUDA","3",NULL,"58",NULL,"1"
"1501",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN PERTAMA","3",NULL,"58",NULL,"1"
"1500",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN PENYELIA","3",NULL,"58",NULL,"1"
"1499",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN PELAKSANA LANJUTAN","3",NULL,"58",NULL,"1"
"1498",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN PELAKSANA","3",NULL,"58",NULL,"1"
"1497",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN PEMULA","3",NULL,"58",NULL,"1"
"1496",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS UTAMA","3",NULL,"60",NULL,"1"
"1495",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS MADYA","3",NULL,"60",NULL,"1"
"1494",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS MUDA ","3",NULL,"58",NULL,"1"
"1493",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS PERTAMA","3",NULL,"58",NULL,"1"
"1492",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS PENYELIA","3",NULL,"58",NULL,"1"
"1491",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS PELAKSANA LANJUTAN","3",NULL,"58",NULL,"1"
"1504",NULL,NULL,NULL,NULL,"44",NULL,NULL,NULL,"SANITARIAN UTAMA","3",NULL,"60",NULL,"1"
"1505",NULL,NULL,NULL,NULL,"41",NULL,NULL,NULL,"RADIOGRAFER PEMULA","3",NULL,"58",NULL,"1"
"1506",NULL,NULL,NULL,NULL,"41",NULL,NULL,NULL,"RADIOGRAFER PELAKSANA","3",NULL,"58",NULL,"1"
"1535",NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL,"PENYULUH KEHUTANAN PELAKSANA LANJUTAN","3",NULL,"58",NULL,"1"
"1533",NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL,"PENYULUH KEHUTANAN PELAKSANA","3",NULL,"58",NULL,"1"
"1530",NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL,"PENYULUH KEHUTANAN PEMULA","3",NULL,"58",NULL,"1"
"1527",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN UTAMA","3",NULL,"60",NULL,"1"
"1525",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN MADYA","3",NULL,"60",NULL,"1"
"1524",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN MUDA","3",NULL,"58",NULL,"1"
"1522",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN PERTAMA","3",NULL,"58",NULL,"1"
"1520",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN PENYELIA","3",NULL,"58",NULL,"1"
"1517",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN PELAKSANA LANJUTAN","3",NULL,"58",NULL,"1"
"1515",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN PELAKSANA","3",NULL,"58",NULL,"1"
"1512",NULL,NULL,NULL,NULL,"33",NULL,NULL,NULL,"PENYULUH PERIKANAN PEMULA","3",NULL,"58",NULL,"1"
"1508",NULL,NULL,NULL,NULL,"41",NULL,NULL,NULL,"RADIOGRAFER PENYELIA","3",NULL,"58",NULL,"1"
"1507",NULL,NULL,NULL,NULL,"41",NULL,NULL,NULL,"RADIOGRAFER PELAKSANA LANJUTAN","3",NULL,"58",NULL,"1"
"1490",NULL,NULL,NULL,NULL,"40",NULL,NULL,NULL,"NUTRISIONIS PELAKSANA","3",NULL,"58",NULL,"1"
"779",NULL,"6","189","16",NULL,NULL,NULL,NULL,"KEPALA BIDANG PENGENDALIAN PENDUDUK","2",NULL,"58",NULL,"1"
"762",NULL,"5","172","15",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"761",NULL,"4","171","15",NULL,NULL,NULL,NULL,"KEPALA DINAS ARSIP DAN PERPUSTAKAAN DAERAH","2",NULL,"60",NULL,"1"
"760",NULL,"7","170","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI BINA POTENSI MASYARAKAT","2",NULL,"58",NULL,"1"
"759",NULL,"7","169","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERLINDUNGAN MASYARAKAT","2",NULL,"58",NULL,"1"
"758",NULL,"6","168","14",NULL,NULL,NULL,NULL,"KEPALA BIDANG PERLINDUNGAN MASYARAKAT","2",NULL,"58",NULL,"1"
"757",NULL,"7","167","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI TEKNIS FUNGSIONAL","2",NULL,"58",NULL,"1"
"756",NULL,"7","166","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI PELATIHAN DASAR ","2",NULL,"58",NULL,"1"
"755",NULL,"6","165","14",NULL,NULL,NULL,NULL,"KEPALA BIDANG SUMBER DAYA APARATUR","2",NULL,"58",NULL,"1"
"754",NULL,"7","164","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI KERJASAMA ","2",NULL,"58",NULL,"1"
"753",NULL,"7","163","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI OPERASI DAN PENGENDALIAN","2",NULL,"58",NULL,"1"
"752",NULL,"6","162","14",NULL,NULL,NULL,NULL,"KEPALA BIDANG KETERTIBAN UMUM DAN KETENTRAMAN MASYARAKAT","2",NULL,"58",NULL,"1"
"751",NULL,"7","161","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENYELIDIKAN DAN PENYIDIKAN","2",NULL,"58",NULL,"1"
"750",NULL,"7","160","14",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBINAAN, PENGAWASAN DAN PENYULUHAN","2",NULL,"58",NULL,"1"
"763",NULL,"7","173","15",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN & KEUANGAN","2",NULL,"58",NULL,"1"
"764",NULL,"7","174","15",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM & KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"765",NULL,"6","175","15",NULL,NULL,NULL,NULL,"KEPALA BIDANG KEARSIPAN","2",NULL,"58",NULL,"1"
"778",NULL,"7","188","16",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"777",NULL,"7","187","16",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN","2",NULL,"58",NULL,"1"
"776",NULL,"7","186","16",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"775",NULL,"5","185","16",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"774",NULL,"4","184","16",NULL,NULL,NULL,NULL,"KEPALA DINAS PENGENDALIAN PENDUDUK, KB, PEMBERDAYAAN MASYARAKAT, PEREMPUAN DAN PERLINDUNGAN ANAK","2",NULL,"60",NULL,"1"
"773",NULL,"7","183","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBINAAN DAN PENGEMBANGAN PERPUSTAKAAN","2",NULL,"58",NULL,"1"
"772",NULL,"7","182","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI PROMOSI PENGEMBANGAN BUDAYA BACA","2",NULL,"58",NULL,"1"
"771",NULL,"6","181","15",NULL,NULL,NULL,NULL,"KEPALA BIDANG PROMOSI, PEMBINAAN DAN PENGEMBANGAN PERPUSTAKAAN","2",NULL,"58",NULL,"1"
"770",NULL,"7","180","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGOLAHAN BAHAN PUSTAKA","2",NULL,"58",NULL,"1"
"769",NULL,"7","179","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI PELAYANAN PERPUSTAKAAN","2",NULL,"58",NULL,"1"
"768",NULL,"6","178","15",NULL,NULL,NULL,NULL,"KEPALA BIDANG PERPUSTAKAAN","2",NULL,"58",NULL,"1"
"767",NULL,"7","177","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI KEARSIPAN STATIS","2",NULL,"58",NULL,"1"
"766",NULL,"7","176","15",NULL,NULL,NULL,NULL,"KEPALA SEKSI KEARSIPAN DINAMIS","2",NULL,"58",NULL,"1"
"749",NULL,"6","159","14",NULL,NULL,NULL,NULL,"KEPALA BIDANG PENEGAKAN PER UU DAERAH","2",NULL,"58",NULL,"1"
"748",NULL,"7","158","14",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"731",NULL,"4","141","13",NULL,NULL,NULL,NULL,"KEPALA DINAS SOSIAL","2",NULL,"60",NULL,"1"
"730",NULL,"7","140","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI KERJASAMA DAN INOVASI PELAYANAN","2",NULL,"58",NULL,"1"
"729",NULL,"7","139","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGELOLAAN ADMINISTRASI INFORMASI KEPENDUDUKAN","2",NULL,"58",NULL,"1"
"728",NULL,"6","138","12",NULL,NULL,NULL,NULL,"KEPALA BIDANG PIAK DAN PEMANFAATAN DATA","2",NULL,"58",NULL,"1"
"727",NULL,"7","137","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERKAWINAN, PERCERAIAN, PERUBAHAN STATUS ANAK DAN KEWARGANEGARAAN","2",NULL,"58",NULL,"1"
"726",NULL,"7","136","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI KELAHIRAN DAN KEMATIAN","2",NULL,"58",NULL,"1"
"725",NULL,"6","135","12",NULL,NULL,NULL,NULL,"KEPALA BIDANG PELAYANAN PENCATATAN SIPIL","2",NULL,"58",NULL,"1"
"724",NULL,"7","134","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI PINDAH DATANG DAN PENDATAAN PENDUDUK","2",NULL,"58",NULL,"1"
"723",NULL,"7","133","12",NULL,NULL,NULL,NULL,"KEPALA SEKSI IDENTITAS KEPENDUDUKAN","2",NULL,"58",NULL,"1"
"722",NULL,"6","132","12",NULL,NULL,NULL,NULL,"KEPALA BIDANG PELAYANAN PENDAFTARAN PENDUDUKAN","2",NULL,"58",NULL,"1"
"721",NULL,"7","131","12",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN DAN KEUANGAN","2",NULL,"58",NULL,"1"
"720",NULL,"7","130","12",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"719",NULL,"5","129","12",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"732",NULL,"5","142","13",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"733",NULL,"7","143","13",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"734",NULL,"7","144","13",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN DAN KEUANGAN","2",NULL,"58",NULL,"1"
"747",NULL,"7","157","14",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN","2",NULL,"58",NULL,"1"
"746",NULL,"7","156","14",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"745",NULL,"5","155","14",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"744",NULL,"4","154","14",NULL,NULL,NULL,NULL,"KEPALA SATPOL PP","2",NULL,"60",NULL,"1"
"743",NULL,"7","153","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBERDAYAAN KEPAHLAWANAN DAN PENGELOLAAN SUMBER DANA SOSIAL","2",NULL,"58",NULL,"1"
"742",NULL,"7","152","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBERDAYAAN SOSIAL DAN KELEMBAGAAN MASYARAKAT","2",NULL,"58",NULL,"1"
"741",NULL,"6","151","13",NULL,NULL,NULL,NULL,"KEPALA BIDANG PEMBERDAYAAN SOSIAL","2",NULL,"58",NULL,"1"
"740",NULL,"7","150","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI REHABILITASI LANJUT USIA DAN DISABILITAS","2",NULL,"58",NULL,"1"
"739",NULL,"7","149","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI REHABILITASI SOSIAL ANAK DAN KORBAN PENYALAHGUNAAN NAPZA DAN REHABILITASI TUNA SOSIAL","2",NULL,"58",NULL,"1"
"738",NULL,"6","148","13",NULL,NULL,NULL,NULL,"KEPALA BIDANG REHABILITASI SOSIAL","2",NULL,"58",NULL,"1"
"737",NULL,"7","147","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI JAMSOS DAN FAKIR MISKIN PERKOTAAN","2",NULL,"58",NULL,"1"
"736",NULL,"7","146","13",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERLINDUNGAN SOSIAL KORBAN BENCANA ALAM DAN SOSIAL","2",NULL,"58",NULL,"1"
"735",NULL,"6","145","13",NULL,NULL,NULL,NULL,"KEPALA BIDANG PERLINDUNGAN SOSIAL DAN JAMSOS","2",NULL,"58",NULL,"1"
"718",NULL,"4","128","12",NULL,NULL,NULL,NULL,"KEPALA DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL","2",NULL,"60",NULL,"1"
"841",NULL,"6","251","20",NULL,NULL,NULL,NULL,"KEPALA BIDANG TATA LINGKUNGAN","2",NULL,"58",NULL,"1"
"824",NULL,"7","234","19",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN DAN KEUANGAN","2",NULL,"58",NULL,"1"
"823",NULL,"5","233","19",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"822",NULL,"4","232","19",NULL,NULL,NULL,NULL,"KEPALA DINAS KOMUNIKASI DAN INFORMATIKA","2",NULL,"60",NULL,"1"
"821",NULL,"7","231","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENERANGAN JALAN UMUM","2",NULL,"58",NULL,"1"
"820",NULL,"7","230","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMAKAMAN","2",NULL,"58",NULL,"1"
"819",NULL,"7","229","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERTAMANAN","2",NULL,"58",NULL,"1"
"818",NULL,"6","228","18",NULL,NULL,NULL,NULL,"KEPALA BIDANG PERTAMANAN, PEMAKAMAN DAN PENERANGAN JALAN","2",NULL,"58",NULL,"1"
"817",NULL,"7","227","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBINAAN PEMUKIMAN","2",NULL,"58",NULL,"1"
"816",NULL,"7","226","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENATAAN LINGKUNGAN PERMUKIMAN","2",NULL,"58",NULL,"1"
"815",NULL,"6","225","18",NULL,NULL,NULL,NULL,"KEPALA BIDANG PEMUKIMAN","2",NULL,"58",NULL,"1"
"814",NULL,"7","224","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENATAAN, PENGAWASAN PERUMAHAN, BANGUNAN DAN REKLAME","2",NULL,"58",NULL,"1"
"813",NULL,"7","223","18",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENATAAN PERUMAHAN","2",NULL,"58",NULL,"1"
"812",NULL,"6","222","18",NULL,NULL,NULL,NULL,"KEPALA BIDANG PERUMANAN","2",NULL,"58",NULL,"1"
"825",NULL,"7","235","19",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"826",NULL,"6","236","19",NULL,NULL,NULL,NULL,"KEPALA BIDANG KOMUNIKASI","2",NULL,"58",NULL,"1"
"827",NULL,"7","237","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI PELAYANAN INFORMASI","2",NULL,"58",NULL,"1"
"840",NULL,"7","250","20",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"839",NULL,"7","249","20",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN","2",NULL,"58",NULL,"1"
"838",NULL,"7","248","20",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"837",NULL,"5","247","20",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"836",NULL,"4","246","20",NULL,NULL,NULL,NULL,"KEPALA DINAS LINGKUNGAN HIDUP","2",NULL,"60",NULL,"1"
"835",NULL,"7","245","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERSANDIAN","2",NULL,"58",NULL,"1"
"834",NULL,"7","244","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI STATISTIK","2",NULL,"58",NULL,"1"
"833",NULL,"6","243","19",NULL,NULL,NULL,NULL,"KEPALA BIDANG STATISTIK DAN PERSANDIAN","2",NULL,"58",NULL,"1"
"832",NULL,"7","242","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGEMBANGAN LAYANAN PENGADAAN SECARA ELEKTRONIK","2",NULL,"58",NULL,"1"
"831",NULL,"7","241","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGEMBANGAN SISTEM INFORMASI DAN WEB PEMERINTAHAN","2",NULL,"58",NULL,"1"
"830",NULL,"7","240","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGELOLAAN JARINGAN KOMUNIKASI DATA","2",NULL,"58",NULL,"1"
"829",NULL,"6","239","19",NULL,NULL,NULL,NULL,"KEPALA BIDANG INFORMATIKA","2",NULL,"58",NULL,"1"
"828",NULL,"7","238","19",NULL,NULL,NULL,NULL,"KEPALA SEKSI KOMUNIKASI DAN KELEMBAGAAN INFORMASI PUBLIK","2",NULL,"58",NULL,"1"
"811",NULL,"7","221","18",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"810",NULL,"7","220","18",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN DAN KEUANGAN","2",NULL,"58",NULL,"1"
"793",NULL,"7","203","17",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"792",NULL,"5","202","17",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"791",NULL,"4","201","17",NULL,NULL,NULL,NULL,"KEPALA DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU","2",NULL,"60",NULL,"1"
"790",NULL,"7","200","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI KETAHANAN MASYARAKAT","2",NULL,"58",NULL,"1"
"789",NULL,"7","199","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI KELEMBAGAAN MASYARAKAT","2",NULL,"58",NULL,"1"
"788",NULL,"6","198","16",NULL,NULL,NULL,NULL,"KEPALA BIDANG PEMBERDAYAAN MASYARAKAT","2",NULL,"58",NULL,"1"
"787",NULL,"7","197","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERLINDUNGAN PEREMPUAN DAN ANAK","2",NULL,"58",NULL,"1"
"786",NULL,"7","196","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI PEMBERDAYAAN PEREMPUAN","2",NULL,"58",NULL,"1"
"785",NULL,"6","195","16",NULL,NULL,NULL,NULL,"KEPALA BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK","2",NULL,"58",NULL,"1"
"784",NULL,"7","194","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI KELUARGA SEJAHTERA","2",NULL,"58",NULL,"1"
"783",NULL,"7","193","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI KELUARGA BERENCANA","2",NULL,"58",NULL,"1"
"782",NULL,"6","192","16",NULL,NULL,NULL,NULL,"KEPALA BIDANG KELUARGA BERENCANA DAN KELUARGA SEJAHTERA","2",NULL,"58",NULL,"1"
"781",NULL,"7","191","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI ADVOKASI DAN INFORMASI","2",NULL,"58",NULL,"1"
"794",NULL,"7","204","17",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN","2",NULL,"58",NULL,"1"
"795",NULL,"7","205","17",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"796",NULL,"6","206","17",NULL,NULL,NULL,NULL,"KEPALA BIDANG PENANAMAN MODAL","2",NULL,"58",NULL,"1"
"809",NULL,"5","219","18",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"808",NULL,"4","218","18",NULL,NULL,NULL,NULL,"KEPALA DINAS PERUMAHAN DAN PERMUKIMAN","2",NULL,"60",NULL,"1"
"807",NULL,"7","217","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENERIMAAN DAN PENANGANAN PENGADUAN","2",NULL,"58",NULL,"1"
"806",NULL,"7","216","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI DATA DAN INFORMASI PERIZINAN","2",NULL,"58",NULL,"1"
"805",NULL,"6","215","17",NULL,NULL,NULL,NULL,"KEPALA BIDANG INFORMASI DAN PENGADUAN","2",NULL,"58",NULL,"1"
"804",NULL,"7","214","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI EVALUASI DAN MONITORING PERIZINAN REKLAME","2",NULL,"58",NULL,"1"
"803",NULL,"7","213","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PERIZINAN PAKET, IZIN PRINSIP DAN IZIN USAHA PENANAMAN MODAL","2",NULL,"58",NULL,"1"
"802",NULL,"6","212","17",NULL,NULL,NULL,NULL,"KEPALA BIDANG PELAYANAN PERIZINAN TERTENTU","2",NULL,"58",NULL,"1"
"801",NULL,"7","211","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGAWASAN PERIZINAN KETATARUANGAN DAN ADMINISTRASI PELAYANAN PERIZINAN","2",NULL,"58",NULL,"1"
"800",NULL,"7","210","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENDATAAN DAN SURVEY PERIZINAN KETATARUANGAN","2",NULL,"58",NULL,"1"
"799",NULL,"6","209","17",NULL,NULL,NULL,NULL,"KEPALA BIDANG PELAYANAN PERIZINAN","2",NULL,"58",NULL,"1"
"798",NULL,"7","208","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENYELENGGARAAN PROMOSI DAN KERJASAMA PENANAMAN MODAL","2",NULL,"58",NULL,"1"
"797",NULL,"7","207","17",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGENDALIAN DAN PENGEMBANGAN IKLIM PENANAMAN MODAL","2",NULL,"58",NULL,"1"
"780",NULL,"7","190","16",NULL,NULL,NULL,NULL,"KEPALA SEKSI PENGENDALIAN PENDUDUK","2",NULL,"58",NULL,"1"
"655",NULL,"7","65","6",NULL,NULL,NULL,NULL,"KEPALA SUB BIDANG EVALUASI","2",NULL,"58",NULL,"1"
"638",NULL,"7","48","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERLENGKAPAN DAN RUMAH TANGGA","2",NULL,"58",NULL,"1"
"637",NULL,"7","47","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN TATA USAHA DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"636",NULL,"5","46","5",NULL,NULL,NULL,NULL,"KEPALA BAGIAN UMUM","2",NULL,"58",NULL,"1"
"635",NULL,"4","45","5",NULL,NULL,NULL,NULL,"SEKRETARIS DPRD","2",NULL,"60",NULL,"1"
"634",NULL,"8","44","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN TATA LAKSANA DAN PELAYANAN PUBLIK","2",NULL,"58",NULL,"1"
"633",NULL,"8","43","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN AKUNTABILITAS DAN PENDAYAGUNAAN APARATUR","2",NULL,"58",NULL,"1"
"632",NULL,"8","42","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KELEMBAGAAN DAN ANFORJAB","2",NULL,"58",NULL,"1"
"630",NULL,"7","40","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEPROTOKOLAN","2",NULL,"58",NULL,"1"
"629",NULL,"7","39","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PUBLIKASI","2",NULL,"58",NULL,"1"
"628",NULL,"7","38","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PELIPUTAN DAN DOKUMENTASI","2",NULL,"58",NULL,"1"
"627",NULL,"5","37","4",NULL,NULL,NULL,NULL,"KEPALA BAGIAN HUMAS & PROTOKOL","2",NULL,"58",NULL,"1"
"626",NULL,"7","36","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN TATA USAHA PIMPINAN","2",NULL,"58",NULL,"1"
"625",NULL,"7","35","4",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"639",NULL,"7","49","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN HUMAS DAN PROTOKOL","2",NULL,"58",NULL,"1"
"640",NULL,"5","50","5",NULL,NULL,NULL,NULL,"KEPALA BAGIAN PERSIDANGAN RISALAH","2",NULL,"58",NULL,"1"
"641",NULL,"7","51","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERSIDANGAN","2",NULL,"58",NULL,"1"
"654",NULL,"7","64","6",NULL,NULL,NULL,NULL,"KEPALA SUB BIDANG PENYUSUNAN PROGRAM","2",NULL,"58",NULL,"1"
"653",NULL,"6","63","6",NULL,NULL,NULL,NULL,"KEPALA BIDANG PENYUSUNAN PROGRAM DAN EVALUASI","2",NULL,"58",NULL,"1"
"652",NULL,"7","62","6",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN KEUANGAN","2",NULL,"58",NULL,"1"
"651",NULL,"7","61","6",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN","2",NULL,"58",NULL,"1"
"650",NULL,"7","60","6",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","2",NULL,"58",NULL,"1"
"649",NULL,"5","59","6",NULL,NULL,NULL,NULL,"SEKRETARIS","2",NULL,"58",NULL,"1"
"648",NULL,"4","58","6",NULL,NULL,NULL,NULL,"KEPALA BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH","2",NULL,"60",NULL,"1"
"647",NULL,"7","57","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERBENDAHARAAN DAN PEMBUKUAN","2",NULL,"58",NULL,"1"
"646",NULL,"7","56","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN ANGGARAN DAN VERIFIKASI","2",NULL,"58",NULL,"1"
"645",NULL,"7","55","5",NULL,NULL,NULL,NULL,"KEPALA SUB BAGIAN PERENCANAAN DAN PELAPORAN","2",NULL,"58",NULL,"1"
