"600","5583",NULL,NULL,NULL,NULL,"2014-06-23","2014-06-26","LPMP","BANJARMASIN","42","421.2/115.A-SET/SD/DISDIK/2014","2014-11-03",NULL,NULL,NULL,NULL,"IMPLEMENTASI KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"601","5583",NULL,NULL,NULL,NULL,"2014-11-03","2014-11-05","PEMKO HRIS","BAJARBARU","24","893/321-BIMTEK/BKD-DIKLAT","2014-11-05",NULL,NULL,NULL,NULL,"TEKNIS ADMINISTRASI KEPEGAWAIABN","DF",NULL,NULL,NULL,NULL
"602","5266",NULL,NULL,NULL,NULL,"2011-04-05","2011-04-08","ITB BANDUNG","BANDUNG ","32",,"2011-04-08",NULL,NULL,NULL,NULL,"WORKSHOP WEB INFORMATION SYSTEM","DF",NULL,"uploads/naskah/tblriwayatdiklat_198412152008031001_MUHAMMADSYAHRIFADHLI","DIKLAT WEB INFORMATION 2011.pdf",NULL
"603","5266",NULL,NULL,NULL,NULL,"2012-08-07","2012-08-07","BADAN DIKLAT ESDM","HRIS","6","6069.Stf/66/BDL/2012","2012-08-07",NULL,NULL,NULL,NULL,"TENAGA PENYULUH LAPANGAN PENGENDALIAN BBM","DF",NULL,"uploads/naskah/tblriwayatdiklat_198412152008031001_MUHAMMADSYAHRIFADHLI","DIKLAT PENGENDALIAN BBM 2012.pdf",NULL
"604","5266",NULL,NULL,NULL,NULL,"2010-03-09","2010-03-11","BAPEGDIKLATDA","HRIS","30","893/94-BINTEK/DIKLAT-BAPEGDIKLATDA","2010-03-11",NULL,NULL,NULL,NULL,"BIMTEK PENGETAHUAN KEPEGAWAIAN","DF",NULL,"uploads/naskah/tblriwayatdiklat_198412152008031001_MUHAMMADSYAHRIFADHLI","DIKLAT BIMTEK PENGETAHUAN KEPEGAWAIAN 2010.pdf",NULL
"605","5586",NULL,NULL,NULL,NULL,"2015-03-19","2015-03-22","EDWISE EDUTAINMENT","HRIS","30","5.002/PN/EDWISE/III/2015","2015-03-22",NULL,NULL,NULL,NULL,"DIKLAT PENGEMBANGAN KOMPETENSI GURU BATCH I","DF",NULL,NULL,NULL,NULL
"606","5590",NULL,NULL,NULL,NULL,"2015-08-01","2015-08-05","DIS.DIK.PROV.KAL-SEL","HOTEL AMARIS KAB.BANJAR","44","002.5/1107/095-SET/SD/DISDIK/2015","2015-08-10",NULL,NULL,NULL,NULL,"PELATIHAN IMPLEMENTASI KUR.2013 BAGI GURU SD","DF",NULL,NULL,NULL,NULL
"607","5592",NULL,NULL,NULL,NULL,"2013-11-08","2013-11-23","IGTKI","HRIS","248","027/0056.A/DP/2014","2014-01-08",NULL,NULL,NULL,NULL,"PTK PAUD TINGKAT DASAR","DF",NULL,NULL,NULL,NULL
"608","5584",NULL,NULL,NULL,NULL,"2009-11-04","2009-11-08","DISDIK PROV KALSEL","WISMA YULIA MARTAPURA","40","08.11.01/PMPTK/DISDIK/2009","2009-11-08",NULL,NULL,NULL,NULL,"PENINGKATAN MUTU TUTOR PAKET C","DF",NULL,NULL,NULL,NULL
"609","5584",NULL,NULL,NULL,NULL,"2011-06-27","2011-07-01","DISDIK PROV KALSEL","WISMA YULIA MARTAPURA","40","816/819-SET/PMPTK/DISDIK/2011","2011-06-30",NULL,NULL,NULL,NULL,"PENINGKATAN KOMPETENSI TUTOR KEAKSARAAN FUNGSIONAL","DF",NULL,NULL,NULL,NULL
"610","5584",NULL,NULL,NULL,NULL,"2014-06-21","2014-06-25","LPMP","SDN BJB KOTA 1","52","1099/J39/DL/2014","2014-06-25",NULL,NULL,NULL,NULL,"IMPLEMENTASI KUR 'IB BAGI GURU SD","DF",NULL,NULL,NULL,NULL
"611","5584",NULL,NULL,NULL,NULL,"2011-01-23","2011-01-30","PUSDIKLAT NASIONAL","TAMAN REKREASI WILADATIKA CIBUBUR","44","00/09/032/2011","2011-01-30",NULL,NULL,NULL,NULL,"KURSUS PENGELOLA DEWAN KERJA PRAMUKA PENEGAK & PANDEGA TINGKAT NASIONAL","DF",NULL,NULL,NULL,NULL
"612","5584",NULL,NULL,NULL,NULL,"2010-05-18","2010-05-20","DISDIK PROV KALSEL","WISMA YULIA MARTAPURA","30","20.5.CT/PMPTK/DISDIK/2010","2010-05-20",NULL,NULL,NULL,NULL,"BIMTEK PENGEMBANGAN TUTOR PAKET C","DF",NULL,NULL,NULL,NULL
"613","5595",NULL,NULL,NULL,NULL,"2004-06-23","2004-06-29","KEMENDIKBUD","JAKARTA","120",,"2004-06-29",NULL,NULL,NULL,NULL,"PELATIHAN OLAHRAGA USIA DINI","DF",NULL,NULL,NULL,NULL
"614","5599",NULL,NULL,NULL,NULL,"2009-11-30","2009-12-02","DINAS PENDIDIKAN KOTA HRIS","SMPN 5 HRIS","32","421.2/3157/DIKDAS/DP/09","2009-12-02",NULL,NULL,NULL,NULL,"BIMB. ITC","DF",NULL,NULL,NULL,NULL
"615","5599",NULL,NULL,NULL,NULL,"2010-11-13","2010-11-13","PT. MUSTIKA KANTA RAYA PLASMEDIA","AULA PWI BANJARMASIN","8","048/MKP/XI/2010","2010-11-13",NULL,NULL,NULL,NULL,"IDENTIFIKASI PTK/PTS","DF",NULL,NULL,NULL,NULL
"616","5599",NULL,NULL,NULL,NULL,"2010-11-14","2010-11-14","PT. MUSTIKA KANTA RAYA PLASMEDIA","PWI BANJARMASIN","8","049/MKP/XI/2010","2010-11-14",NULL,NULL,NULL,NULL,"PRAKTEK PEMBUATAN PROPOSAL PTK/PTS","DF",NULL,NULL,NULL,NULL
"617","5598",NULL,NULL,NULL,NULL,"2003-10-12","2003-10-18","PPTK KAL-SEL","BUDISATRIA (PSBR)","70","127/DS/DISDIK/2003","2003-10-11",NULL,NULL,NULL,NULL,"KOMPETENSI MATEMATIKA","DF",NULL,NULL,NULL,NULL
"618","5598",NULL,NULL,NULL,NULL,"2015-11-25","2015-11-29","LPMP KAL-SEL","ASRAMA HAJI","52","2361/J39/DL/2015","2015-12-07",NULL,NULL,NULL,NULL,"KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"619","5598",NULL,NULL,NULL,NULL,"2008-10-28","2008-10-29","KETUA GUGUS PANGERAN ANTASARI","LAND.ULIN TIMUR 2","40","421.2/010/GUGUSP.A/2008","2008-10-29",NULL,NULL,NULL,NULL,"WORKSHOP(KTSP)","DF",NULL,NULL,NULL,NULL
"620","5598",NULL,NULL,NULL,NULL,"2011-02-16","2011-02-18","DINAS PENDIDIKAN KOTA HRIS","SDN TIMUR 4","28","420/DIKDAS/DP/2011","2011-02-19",NULL,NULL,NULL,NULL,"WORKSHOP PKG","DF",NULL,NULL,NULL,NULL
"621","5586",NULL,NULL,NULL,NULL,"2015-05-01","2015-05-04","EDWISE EDUTAINMENT","HRIS","30","5.012/PN/EDWISE/V/2015","2015-05-04",NULL,NULL,NULL,NULL,"DIKLAT PENGEMBANGAN KOMPETENSI GURU BATCH II","DF",NULL,NULL,NULL,NULL
"622","5586",NULL,NULL,NULL,NULL,"2015-05-30","2015-06-02","EDWISE EDUTAIMENT ","HRIS","30","5.022/PN/EDWISE/VI/2015","2015-06-02",NULL,NULL,NULL,NULL,"DIKLAT PENGEMBANGAN KOMPETENSI GURU BATCH III","DF",NULL,NULL,NULL,NULL
"623","5586",NULL,NULL,NULL,NULL,"2015-11-16","2015-11-22","LPMP","HRIS","72","2388/J39/DL/2015","2015-12-10",NULL,NULL,NULL,NULL,"PKB GURU SD","DF",NULL,NULL,NULL,NULL
"624","5586",NULL,NULL,NULL,NULL,"2015-08-18","2015-08-20","BKD & DIKLAT KOTA BANJARBARRU","HRIS","30","893/134-BINTEK/BKD-DIKLAT","2015-08-24",NULL,NULL,NULL,NULL,"BINTEK PAK JABATAN FUNGSIONAL GURU","DT",NULL,NULL,NULL,NULL
"625","5600",NULL,NULL,NULL,NULL,"2015-09-15","2015-11-12","DINAS PENDIDIKAN HRIS",,"100","421-2/3567/DISDIK/DP/2015","2015-10-12",NULL,NULL,NULL,NULL,"LESSON STUDY BERBASIS MUSYAWARAH GURU MATA PELAJARAN (MGMP)","DF",NULL,NULL,NULL,NULL
"626","5600",NULL,NULL,NULL,NULL,"1993-01-31","1993-02-22","xxx DEKBUD PROP.KAL-SEL","BPKB HRIS","95.5","094/I 15/1/93","1993-02-22",NULL,NULL,NULL,NULL,"SATUAN BAKTI GURU SD DAERAH TERPENCIL","DF",NULL,NULL,NULL,NULL
"627","5600",NULL,NULL,NULL,NULL,"2015-11-16","2015-11-22","LPMP PROP KAL-SEL","LPMP PROP KAL-SEL","72","2398/J39/DL/2015","2015-12-10",NULL,NULL,NULL,NULL,"PKB","DF",NULL,NULL,NULL,NULL
"628","5600",NULL,NULL,NULL,NULL,"1970-01-01","1970-01-01","DINAS PENDIDIKAN KOTA HRIS","DINAS PENDIDIKAN KOTA HRIS","72","421.2/2985a/DP/2008","2008-12-09",NULL,NULL,NULL,NULL,"(KKG) IPA ,MATEMATIKA ,BAHASA INDONESIA","DF",NULL,NULL,NULL,NULL
"629","5600",NULL,NULL,NULL,NULL,"2013-11-29","2013-12-03","LPMP KAL-SEL","WISMA SULTAN SULAIMAN","52","1469/139/DL/2013","2013-12-06",NULL,NULL,NULL,NULL,"IMPELMTASI PKB KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"630","5589",NULL,NULL,NULL,NULL,"2016-10-08","2016-11-12","KKG HRIS","HRIS","32","421.3/2725/DP/2016","2016-11-14",NULL,NULL,NULL,NULL,"DIKLAT PKG","DF",NULL,NULL,NULL,NULL
"631","5589",NULL,NULL,NULL,NULL,"2013-03-18","2013-09-20","PEMKO HRIS","HRIS","27","893/96-BINTEK/BKD-DIKLAT","2013-03-20",NULL,NULL,NULL,NULL,"BINTEK ANGKA KREDIT","DF",NULL,NULL,NULL,NULL
"632","5602",NULL,NULL,NULL,NULL,"2016-10-28","2016-10-31","DISDIK HRIS","HRIS","30","421.1/68/DIKDAS/2016","2016-10-31",NULL,NULL,NULL,NULL,"PELATIHAN KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"633","5602",NULL,NULL,NULL,NULL,"2016-08-08","2016-11-11","DISDIK","HRIS","100","421.2/2860/DIKDAS/PP/2016","2016-11-16",NULL,NULL,NULL,NULL,"LESSON STUDI","DF",NULL,NULL,NULL,NULL
"634","5605",NULL,NULL,NULL,NULL,"2015-10-05","2015-12-04","LPKKS SOLO","PAUDNI HRIS & LPKKS SOLO","300","7178/751/DL/2015","2015-12-16",NULL,NULL,NULL,NULL,"CALON KEPSEK","DF",NULL,NULL,NULL,NULL
"635","5605",NULL,NULL,NULL,NULL,"2013-09-30","2013-10-01","DINAS PENDIDIKAN","HRIS","24","800/2350/DISDIK/2013","2013-10-01",NULL,NULL,NULL,NULL,"JAFUNG GURU & AK","DF",NULL,NULL,NULL,NULL
"636","5605",NULL,NULL,NULL,NULL,"2012-06-05","2012-06-09","LPMP PROP KALSEL","LPMP HRIS","50","803/J38/PP/2012","2012-06-11",NULL,NULL,NULL,NULL,"PCT ASSESOR PKG","DT",NULL,NULL,NULL,NULL
"637","5605",NULL,NULL,NULL,NULL,"2014-01-13","2014-01-16","LPMP PROV.KALSEL","LPMP HRIS","42","134/J39/D/2014","2014-01-27",NULL,NULL,NULL,NULL,"ASSESOR PKG & PKKS","DT",NULL,NULL,NULL,NULL
"638","5605",NULL,NULL,NULL,NULL,"2014-08-11","2014-08-14","LPMP PROV. KALSEL","LPMP HRIS","42","1493/J39/DL/2014","2014-08-14",NULL,NULL,NULL,NULL,"KURIKULUM 2013","DT",NULL,NULL,NULL,NULL
"639","5605",NULL,NULL,NULL,NULL,"2015-04-05","2015-04-07","FAK MATEMATIKA & IPA","UNS","38","11/H.38.17/PP/2015","2015-04-07",NULL,NULL,NULL,NULL,"PENULISAN ARTIKEL ILMIAH","DT",NULL,NULL,NULL,NULL
"640","5605",NULL,NULL,NULL,NULL,"2015-04-20","2015-04-26","KEMENDIKBUD DIRJEN DIKDAS","HOTEL GARDEN BAUTIQUE JAK-PUSAT","50","1893/CS.2/V/2015","2015-04-27",NULL,NULL,NULL,NULL,"PEMBINAAN ARTIKEL PENILAIAN KERJA TK KAB/KOTA","DT",NULL,NULL,NULL,NULL
"641","5605",NULL,NULL,NULL,NULL,"2015-06-20","2015-06-23","LPMP PROV KALSEL","LPMP HRIS","38","1179/J39/DL/2015","2015-06-23",NULL,NULL,NULL,NULL,"PENILAIAN PK GURU","DT",NULL,NULL,NULL,NULL
"642","5605",NULL,NULL,NULL,NULL,"2015-10-19","2015-10-25","LPMP PROV KALSEL","LPMP HRIS","22","2008/J39/DL/2015","2015-10-27",NULL,NULL,NULL,NULL,"INSTRUKTUR NASIONAL PKB","DT",NULL,NULL,NULL,NULL
"643","5607",NULL,NULL,NULL,NULL,"2016-06-08","2016-06-17","P4TK PENJAS","HRIS","100","00323/IN-PJOK-SD/B7/GT/2016","2016-06-17",NULL,NULL,NULL,NULL,"IN GURU PEMBELAJARAN","DF",NULL,NULL,NULL,NULL
"644","5605",NULL,NULL,NULL,NULL,"2016-09-26","2016-09-28","LPMP PROV.KALSEL","DINAS PENDIDIKAN PROV",,"421/21/646/U/KEP/DISDIK/2016","2016-09-28",NULL,NULL,NULL,NULL,"PENCEGAHAN PENGGUNAAN NARKOBA","DT",NULL,NULL,NULL,NULL
"645","5608",NULL,NULL,NULL,NULL,"2013-07-09","2013-07-13","LPMP","HRIS","52","13662/J/KP/2013","2013-07-15",NULL,NULL,NULL,NULL,"PELATIHAN GURU SASARAN IMPLEMENTASI K 13","DF",NULL,NULL,NULL,NULL
"646","5606",NULL,NULL,NULL,NULL,"2016-08-29","2016-09-01","DINAS PENDIDIKAN KALSEL","HRIS","32",,"2016-08-30",NULL,NULL,NULL,NULL,"DIKLAT KKG IPA JENJANG SD","DF",NULL,NULL,NULL,NULL
"647","5609",NULL,NULL,NULL,NULL,"2009-11-13","2009-11-15","LPMP","HRIS","32","1542/F38/LL/2009","2009-11-15",NULL,NULL,NULL,NULL,"DIKLAT CAKEP SD","DF",NULL,NULL,NULL,NULL
"648","5609",NULL,NULL,NULL,NULL,"2010-10-13","2010-11-21","LPMP","BAJNARBARU","148","1784/F38/PP/2010","2010-11-22",NULL,NULL,NULL,NULL,"PENGUATAN KEMAMPUAN KEPSEK DAN PENGAWAS IV","DF",NULL,NULL,NULL,NULL
"649","5609",NULL,NULL,NULL,NULL,"2009-12-24","2009-12-28","DISDIK","HRIS","32","421.2/3601/DIKDAS/DP/2009","2009-12-31",NULL,NULL,NULL,NULL,"PELATIHAN PENYUSUNAN KTSP","DF",NULL,NULL,NULL,NULL
"650","5609",NULL,NULL,NULL,NULL,"2009-06-01","2009-06-05","DISDIK","BPKB-PNFI",,"063/PMPTK/DISDIK/2009","2009-06-05",NULL,NULL,NULL,NULL,"BIMTEK PEMANTAPAN GURU SD","DF",NULL,NULL,NULL,NULL
"651","5609",NULL,NULL,NULL,NULL,"1970-01-01","1970-01-01","DISDIK","HRIS","72","421.2/2985A/DP/2008","2008-12-09",NULL,NULL,NULL,NULL,"REVATILASI KKG MAPEL","DF",NULL,NULL,NULL,NULL
"652","5610",NULL,NULL,NULL,NULL,"2011-10-18","2011-10-28","UNLAMN","HRIS",,"0004999","2011-11-28",NULL,NULL,NULL,NULL,"PLPG","DF",NULL,NULL,NULL,NULL
"653","5617",NULL,NULL,NULL,NULL,"2009-11-30","2009-12-02","BIDANG PDD DINAS PDD","SMKN 3 BJB","32","421.2/3157/DIKDAS/DP/2009","2009-12-02",NULL,NULL,NULL,NULL,"PELATIHAN ICT","DF",NULL,NULL,NULL,NULL
"654","5617",NULL,NULL,NULL,NULL,"1970-01-01","2011-12-27","DINAS PDD","SDN BB","51","421.3/3372/DP/2010","2010-12-27",NULL,NULL,NULL,NULL,"PELATIHAN PENINGKATAN MUTU GURU MTK TAHAP 1","DF",NULL,NULL,NULL,NULL
"655","5617",NULL,NULL,NULL,NULL,"2011-01-17","2011-01-22","DINAS PDD","SDN BB","51","421.3/0095/DP/2011","2011-11-19",NULL,NULL,NULL,NULL,"PELATIHAN PENINGKATAN MUTU GURU MTK TAHAP 2","DF",NULL,NULL,NULL,NULL
"656","5617",NULL,NULL,NULL,NULL,"2011-10-17","2011-11-06","UNLAM","BANJARMASIN","80","004914","2011-11-19",NULL,NULL,NULL,NULL,"PELATIHAN GURU PROFESIONAL (PLPG)","DF",NULL,NULL,NULL,NULL
"657","5621",NULL,NULL,NULL,NULL,"2012-02-20","2012-02-22","DISDIK BARITO KUALA","MARABAHAN","32","893.1/472/PMPMTK-DISDIK","2012-02-22",NULL,NULL,NULL,NULL,"DIKLAT KUR BERBASIS PENDIDIKAN, BUDAYA DAN KARAKTER BANGSA","DF",NULL,NULL,NULL,NULL
"658","5622",NULL,NULL,NULL,NULL,"1970-01-01","1970-01-01","UNLAM","HRIS",,"171015703929","2010-12-22",NULL,NULL,NULL,NULL,"DIKLAT SERTIFIKASI","DF",NULL,NULL,NULL,NULL
"659","5627",NULL,NULL,NULL,NULL,"2014-06-23","2014-06-26","DISDIK PROV & LPMP","HOTEL PESONA BANJARMASIN","42","421.2/115-A-SET/SD/DISDIK/2014","2014-11-03",NULL,NULL,NULL,NULL,"PELATIHAN IMPLEMENTASI KURIKULUM 2013 ","DF",NULL,NULL,NULL,NULL
"660","5623",NULL,NULL,NULL,NULL,"2015-11-16","2015-11-22","SDN GT. PAIKAT","LPMP","72","2398/J39/DL/2015","2015-12-10",NULL,NULL,NULL,NULL,"PENGEMBANGAN KEPROFESIAN BERTSL (PKB)","DF",NULL,NULL,NULL,NULL
"661","5627",NULL,NULL,NULL,NULL,"2015-11-16","2015-11-22","LPMP PROV KALSEL","SDN 1 GUNTUNG PAIKAT","72","2398/J39/DL/2015","2015-12-10",NULL,NULL,NULL,NULL,"PELATIHAN PENGEMBANGAN KEPROFESIAN BERKELANJUTAN","DF",NULL,NULL,NULL,NULL
"662","5623",NULL,NULL,NULL,NULL,"2016-05-18","2016-05-20","DIRJEND PAI","BANTEN","32","811/DJ.I/DI.1.11/2/DP-01/05/2016","2016-05-20",NULL,NULL,NULL,NULL,"PEMBELAJARAN PENILAIAN KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"663","5627",NULL,NULL,NULL,NULL,"2014-11-03","2014-11-05","PEMKO HRIS","HRIS","24","893/332-BIMTEK/BKD DIKLAT","2014-11-05",NULL,NULL,NULL,NULL,"ADMINISTRASI KEPEGAWAIAN","DT",NULL,NULL,NULL,NULL
"664","5623",NULL,NULL,NULL,NULL,"2016-06-02","2016-06-04","KEMENAG KALSEL","SLB-C","32","1230/KW.17-3-1/PP.00-1/06/2016","2016-06-04",NULL,NULL,NULL,NULL,"WORKSHOP PEMBELAJARAN KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"665","5627",NULL,NULL,NULL,NULL,"2015-08-04","2015-09-05","BANDIKLAT PROV KALSEL","WISMA SULTAN SULAIMAN","78","00037188/DIKLAT PRAJABATAN III/63/6303/LAN/2015","2015-09-05",NULL,NULL,NULL,NULL,"PRAJABATAN","DT",NULL,NULL,NULL,NULL
"666","5624",NULL,NULL,NULL,NULL,"2014-11-06","2014-11-10","KEMENTRIAN AGAMA","BALAI DIKLAT","56","BDL.08/03/KP.02.2/565/2014","2014-11-10",NULL,NULL,NULL,NULL,"IMPLEMENTASI KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"667","5625",NULL,NULL,NULL,NULL,"2005-08-29","2005-09-29","LPMP","HRIS","30","651/C40/PP/2005","2005-09-29",NULL,NULL,NULL,NULL,"WORKSHOP OPERASIONAL TK DASAR","DF",NULL,NULL,NULL,NULL
"668","5624",NULL,NULL,NULL,NULL,"2014-09-06","2014-09-07","KEMENTRIAN AGAMA","HRIS","20","KD.17.11/3/PP.00.1/1535/2014","2014-09-08",NULL,NULL,NULL,NULL,"WORKSHOP KURIKULUM 2013","DF",NULL,NULL,NULL,NULL
"669","5625",NULL,NULL,NULL,NULL,"2010-03-14","1970-01-01","PT. MUSTIKA KANTARAYA MEDIA ","MARTAPURA","8","D5G20.000199/11171102705182","2011-11-28",NULL,NULL,NULL,NULL,"TEKNIK PENULISAN","DF",NULL,NULL,NULL,NULL
"670","5629",NULL,NULL,NULL,NULL,"1983-11-21","1983-12-06","GUBERNUR","KOTABARU",,"31-KTBR/II/1983","1983-12-06",NULL,NULL,NULL,NULL,"STTPL(PRAJABATAN)","DF",NULL,NULL,NULL,NULL
"671","5629",NULL,NULL,NULL,NULL,"1994-01-12","1994-01-14","DINAS PEK PROPINSI","BANJARMASIN","30","0628/115.IJ/1994","1994-01-04",NULL,NULL,NULL,NULL,"PELATIHAN KEPALA/GURU SD","DF",NULL,NULL,NULL,NULL
"672","5631",NULL,NULL,NULL,NULL,"2009-11-13","2009-11-15","DISDIK KOTA HRIS","LDMP PROV.LALSEL","32","1542/F38/LL/2009","2009-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"673","5631",NULL,NULL,NULL,NULL,"2015-10-05","2015-12-04","LPPKS","HRIS KARANG ANYAR","300","15-1561-PPCKS-2-2-0037","2015-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"674","5631",NULL,NULL,NULL,NULL,"2015-06-18","2015-06-22","LPMP PROV.KALSEL","LPMP KOTA HRIS","52","919/939/DL/2015","2015-06-22",NULL,NULL,NULL,NULL,"IMPLEMENTASI KURIKULUM 2013 GURU SD","DF",NULL,NULL,NULL,NULL
"675","5631",NULL,NULL,NULL,NULL,"2008-07-08","2008-07-13","POKJA PPMP HRIS","KOTA HRIS","60","454/PPMP BJB/VII/2008","2008-07-13",NULL,NULL,NULL,NULL,"DIKLAT PEDAGOGIK MAPEL","DF",NULL,NULL,NULL,NULL
"676","5632",NULL,NULL,NULL,NULL,"1997-08-30","1998-05-16","KKGSD","LANDASAN ULIN","40","23/115.2A/TV/1998","1998-05-18",NULL,NULL,NULL,NULL,"PPL POLA PEQIB","DF",NULL,NULL,NULL,NULL
"677","5632",NULL,NULL,NULL,NULL,"1998-11-07","1999-05-08","K3SD.PAI","LANDASAN ULIN","40","64/1.15.2a/TV/1999","1999-05-10",NULL,NULL,NULL,NULL,"PPL.POLA PEQIB","DF",NULL,NULL,NULL,NULL
"678","5632",NULL,NULL,NULL,NULL,"1999-08-25","2000-05-08","KKGSD","LANDASAN ULIN","40","126/1151.2a/DS/2000","2000-05-11",NULL,NULL,NULL,NULL,"PPL/POLA PEQIB","DF",NULL,NULL,NULL,NULL
"679","5603",NULL,NULL,NULL,NULL,"2013-11-08","2013-11-23","IGTKI","HRIS","248","010/0056.A/DP/2014","2014-01-08",NULL,NULL,NULL,NULL,"DIKLAT PTK PAUD TINGKAT DASAR DAN TUGAS MANDIRI","DF",NULL,NULL,NULL,NULL
"680","5603",NULL,NULL,NULL,NULL,"2014-09-23","2014-09-25","KEMENTRIAN PENDIDIKAN DAN KEBUDAYAAN ","HRIS","24","07/UN8.1.27/SP/PG-PAUD/2014","2014-09-29",NULL,NULL,NULL,NULL,"DIKLAT PSKGJ PG PAUD KONVEKSI","DF",NULL,NULL,NULL,NULL
"681","5635",NULL,NULL,NULL,NULL,"2006-12-29","2007-01-11","BADAN DILATDA PROVINSI KAL-SEL","HRIS","135","48.031/DIKLAT PRAJABATAN III/1.16/LAN/2006","2007-01-11",NULL,NULL,NULL,NULL,"DIKLAT PRAJABATAN","DF",NULL,NULL,NULL,NULL
"682","5635",NULL,NULL,NULL,NULL,"2015-09-15","2015-11-12","MGMP","HRIS","100","421.2/3567/DIKDAS/DP/2015","2015-11-12",NULL,NULL,NULL,NULL,"LESSON STUDY","DF",NULL,NULL,NULL,NULL
"683","5635",NULL,NULL,NULL,NULL,"2014-06-21","2014-06-24","LPMP","HRIS","52","1099/J.39/DL/2014","2014-06-25",NULL,NULL,NULL,NULL,"PELATUHAN KUR-13","DF",NULL,NULL,NULL,NULL
"684","5635",NULL,NULL,NULL,NULL,"2007-08-21","2007-08-28","DINAS PENDIDIKAN","HRIS","34","420/211.2/DP/2007","2007-08-28",NULL,NULL,NULL,NULL,"WORKSHOP KTSP","DF",NULL,NULL,NULL,NULL
"685","5635",NULL,NULL,NULL,NULL,"2007-05-07","2007-05-11","K3S KECAMATAN","HRIS","31","421.2/K3SD/2007","2007-05-07",NULL,NULL,NULL,NULL,"DIKLAT KKG MATA PELAJARAN","DF",NULL,NULL,NULL,NULL
"686","5634",NULL,NULL,NULL,NULL,"2008-12-09","1970-01-01","DISDIK-BJB","HRIS","72","421.2/2985a/DP/2008","2008-12-09",NULL,NULL,NULL,NULL,"REVITALISSI RRG.IPA MTK,BI,IPS.SEKOLAH DASAR BJB ","DF",NULL,NULL,NULL,NULL
"687","5634",NULL,NULL,NULL,NULL,"2009-05-30","1970-01-01","SANGGAR SENI GANDA PARWANGI","AULA MUSIUM UNLAM","90",,"1970-01-01",NULL,NULL,NULL,NULL,"PEL TARI GURU SD SEDERAJAT SMP","DF",NULL,NULL,NULL,NULL
"688","5634",NULL,NULL,NULL,NULL,"2010-11-09","1970-01-01","BTIKA","BALAI TEK INFO DAN KOMPEN","18","440a/LL/BTIKP/2010 420/3318/DP/2011","2011-12-29",NULL,NULL,NULL,NULL,"DIKLAT ICT BAGI GURU SEKOTA HRIS","DF",NULL,NULL,NULL,NULL
"689","5634",NULL,NULL,NULL,NULL,"2011-11-03","2011-11-05","DISDIK BJB","SMAN 2 BJB ","30","420/3318/DP/2011","2011-12-29",NULL,NULL,NULL,NULL,"WOKSOP PENG DAN IMPLENTASI K-13","DF",NULL,NULL,NULL,NULL
"690","5634",NULL,NULL,NULL,NULL,"2012-07-17","2012-07-19","LPMP KALSEL","HRIS","30","1044/J38/PP/2012","2012-07-19",NULL,NULL,NULL,NULL,"BIN KARY ILMIAH","DF",NULL,NULL,NULL,NULL
"691","5634",NULL,NULL,NULL,NULL,"2013-11-07","2013-11-09","DISDIK PROV KALSEL","BANJARMASIN","36","045.2/1079-SET/DISDIK/2013","2013-11-07",NULL,NULL,NULL,NULL,"BIMTEK KOMP GR SD TK PROV KALSEL","DF",NULL,NULL,NULL,NULL
"692","5634",NULL,NULL,NULL,NULL,"2014-06-23","2014-06-26","DISDIK PROV KALSEL","BANJARMASIN","42","421.2/115 A SET/SD/DISDIK/2014","2014-06-23",NULL,NULL,NULL,NULL,"PEL.IMP K-13 BAGI GURU SD","DF",NULL,NULL,NULL,NULL
"693","5634",NULL,NULL,NULL,NULL,"2014-08-30","2014-09-30","ASOSIASI JURNALIS INDONESIA","HRIS","90","PKG 08/AJUD@N-BINTEK/2014","2014-10-01",NULL,NULL,NULL,NULL,"WORKSHOP 2 BIMTEK PROGRAM KENAIKAN PANGKAT MENGACU PADA K.13","DF",NULL,NULL,NULL,NULL
"694","5634",NULL,NULL,NULL,NULL,"2015-01-10","1970-01-01","LPGP-ASOSIASI JURNALIS GURU DAN DOSEN INDONESIA AJUD@N","BANJARMASIN","4","PKG 09/AJUD@N-BINTEK/2014","2015-01-10",NULL,NULL,NULL,NULL,"BINTEK PROG KENAIKAN PANGKAT/GOLONGAN MENGACU KURIKULUM BARU TK PROV KALSEL","DF",NULL,NULL,NULL,NULL
"695","5634",NULL,NULL,NULL,NULL,"2015-02-14","2015-02-15","ASOSIASI JURNALIS GURU DAN DOSEN INDONESIA","BANJARMASIN","10",,"1970-01-01",NULL,NULL,NULL,NULL,"WORKSHOP PROGRAM KENAIKAN PANGKAT/GOLONGAN MENGACU KUR.BARU TK PROV KALSEL","DF",NULL,NULL,NULL,NULL
